Country name,ISO code,ISO numeric code,Subnational region name,CCAPS subnational region ID,Year,Data Source,Website,Net primary attendance rate (%),Primary NAR standard error,Primary NAR sample size,Gross primary attendance rate (%),Primary GAR standard error,Primary GAR sample size,Net secondary attendance rate (%),Secondary NAR standard error,Secondar NAR sample size,Gross secondary attendance rate (%),Secondary GAR standard error,Secondary GAR sample size,Access to improved water (% of population),Improved Water (% of pop) standard error,Improved Water (% of pop) sample size,Access to improved sanitation (% of population),Improved Sanitation (% of pop) standard error,Improved Sanitation (% of pop) sample size,Electricity in household (% of population),Electricity (% of pop) standard error,Electricity (% of pop) sample size,Radio in household (% of population),Radio (% of pop) standard error,Radio (% of pop) sample size,Television in household (% of population),Television (% of pop) standard error,Television (% of pop) sample size,Radio and/or Television in household (% of population),Radio and/or TV (% of pop) standard error,Radio and/or TV (% of pop) sample size,Access to improved water (% of households),Improved Water (% of hh) standard error,Improved Water (% of hh) sample size,Access to improved sanitation (% of households),Improved Sanitation (% of hh) standard error,Improved Sanitation (% of hh) sample size,Electricity in household (% of households),Electricity (% of hh) standard error,Electricity (% of hh) sample size,Radio in household (% of households),Radio (% of hh) standard error,Radio (% of hh) sample size,Television in household (% of households),Television (% of hh) standard error,Television (% of hh) sample size,Radio and/or television in household (% of households),Radio and/or TV (% of hh) standard error,Radio and/or TV (% of hh) sample size
Egypt,EGY,818.0,Shamal Sina,818025.0,2008.0,DHS,www.measuredhs.com,84.70588684082031,3.397548198699951,170.0,95.29412078857422,3.04937744140625,170.0,71.80850982666016,3.697136163711548,188.0,76.59574890136719,4.6284942626953125,188.0,71.20500946044922,10.514317512512207,1278.0,96.00939178466797,2.0040550231933594,1278.0,96.32238006591797,1.7747257947921753,1278.0,52.112674713134766,4.304694652557373,1278.0,83.09858703613281,4.458559036254883,1278.0,85.52425384521484,4.380331993103027,1278.0,73.80952453613281,9.5146484375,252.0,95.23809814453125,2.6266636848449707,252.0,95.63491821289062,2.411379337310791,252.0,52.77777862548828,4.390248775482178,252.0,83.33332824707031,4.296144962310791,252.0,85.71428680419922,3.8781118392944336,252.0
Egypt,EGY,818.0,Suhaj,818026.0,2008.0,DHS,www.measuredhs.com,85.71428680419922,1.0881590843200684,784.0,99.10713958740234,1.7736907005310059,784.0,65.93939971923828,2.2672407627105713,825.0,73.57575988769531,2.7191288471221924,825.0,99.87749481201172,0.08697035163640976,5714.0,99.52748107910156,0.25776782631874084,5714.0,98.44242095947266,0.46101975440979004,5714.0,62.00559616088867,2.4682631492614746,5714.0,93.89219665527344,0.8435472846031189,5714.0,95.187255859375,0.8327589631080627,5714.0,99.79695892333984,0.14219829440116882,985.0,99.28933715820312,0.2885284423828125,985.0,98.0710678100586,0.5000516772270203,985.0,60.000003814697266,2.3773841857910156,985.0,91.47208404541016,1.0837078094482422,985.0,92.99491882324219,1.0780426263809204,985.0
Ghana,GHA,288.0,Ashanti,288001.0,2008.0,DHS,www.measuredhs.com,86.17037200927734,1.2578835487365723,1030.0,119.68617248535156,2.808588743209839,1030.0,53.44414138793945,1.945599913597107,934.0,66.13273620605469,2.4703564643859863,936.0,93.12137603759766,1.8517708778381348,6573.0,83.67058563232422,2.801673412322998,6570.0,73.41967010498047,3.1651463508605957,6566.0,77.23572540283203,1.4963226318359375,6549.0,52.514530181884766,2.5055859088897705,6555.0,82.63714599609375,1.4023388624191284,6573.0,91.02611541748047,2.1111433506011963,1856.0,83.87728118896484,2.7428030967712402,1855.0,73.48007202148438,3.1146953105926514,1853.0,75.51519012451172,1.3023053407669067,1850.0,50.94401931762695,2.354966163635254,1853.0,81.31645202636719,1.2796218395233154,1856.0
Ghana,GHA,288.0,Brong Ahafo,288002.0,2008.0,DHS,www.measuredhs.com,75.7938461303711,2.1261796951293945,707.0,116.470703125,4.194154739379883,707.0,39.59977722167969,3.0851025581359863,563.0,56.496055603027344,4.33007287979126,563.0,74.21742248535156,5.601585388183594,3965.0,79.99384307861328,4.99118185043335,3964.0,46.991912841796875,4.744253158569336,3965.0,75.43678283691406,1.6028530597686768,3965.0,31.10723114013672,3.0040533542633057,3965.0,77.88035583496094,1.6124141216278076,3965.0,76.8607406616211,5.150237560272217,1086.0,82.67791748046875,4.4450907707214355,1085.0,50.1246223449707,4.464254856109619,1086.0,72.27713775634766,1.6663264036178589,1086.0,31.0365047454834,2.635613203048706,1086.0,74.9188232421875,1.7154064178466797,1086.0
Ghana,GHA,288.0,Central,288003.0,2008.0,DHS,www.measuredhs.com,75.21259307861328,3.2063357830047607,586.0,112.38163757324219,5.055702209472656,586.0,40.426124572753906,3.2400755882263184,506.0,54.79542541503906,4.914593696594238,506.0,84.03050994873047,5.124002933502197,3340.0,82.49791717529297,3.2168335914611816,3313.0,58.45887756347656,5.220190525054932,3343.0,71.42477416992188,2.432105779647827,3342.0,35.7333984375,3.3054587841033936,3338.0,73.92607116699219,2.4050638675689697,3343.0,83.79460906982422,4.5926194190979,1003.0,84.45496368408203,2.625610589981079,995.0,60.60053253173828,4.673584938049316,1004.0,68.96240234375,2.34844970703125,1003.0,34.22358322143555,3.0649526119232178,1003.0,71.48798370361328,2.379279613494873,1004.0
Ghana,GHA,288.0,Eastern,288004.0,2008.0,DHS,www.measuredhs.com,75.47354888916016,2.540815830230713,760.0,113.75685119628906,3.778965711593628,760.0,42.06280517578125,2.887526750564575,641.0,53.482200622558594,3.835751533508301,641.0,78.44183349609375,4.384511470794678,4397.0,73.58027648925781,4.305763244628906,4396.0,51.955543518066406,4.6910295486450195,4397.0,76.8387222290039,1.6648749113082886,4391.0,37.35138702392578,3.254819393157959,4396.0,80.02249908447266,1.6799412965774536,4397.0,77.66123962402344,4.130377769470215,1247.0,75.06900787353516,3.989556312561035,1246.0,55.389404296875,4.405204772949219,1247.0,76.00524139404297,1.8410762548446655,1246.0,36.49571228027344,3.033759355545044,1246.0,78.90679931640625,1.8297218084335327,1247.0
Ghana,GHA,288.0,Greater Accra,288005.0,2008.0,DHS,www.measuredhs.com,80.12805938720703,2.105902910232544,703.0,110.7899169921875,3.678164005279541,703.0,53.36067581176758,2.7891547679901123,740.0,69.07575988769531,3.2961859703063965,740.0,64.79273223876953,3.3851730823516846,5451.0,89.37054443359375,2.2690963745117188,5451.0,85.83616638183594,2.1674866676330566,5442.0,83.22417449951172,1.9129924774169922,5434.0,80.84876251220703,2.3515241146087646,5439.0,91.06209564208984,1.6321520805358887,5451.0,62.10104751586914,3.3411777019500732,1668.0,89.89871215820312,2.1742494106292725,1668.0,86.50952911376953,2.14982271194458,1666.0,82.37974548339844,1.8248264789581299,1664.0,79.24437713623047,2.29699969291687,1666.0,90.62353515625,1.5128123760223389,1668.0
Ghana,GHA,288.0,Northern,288006.0,2008.0,DHS,www.measuredhs.com,53.38621139526367,4.48284912109375,1097.0,82.72006225585938,6.836096286773682,1099.0,25.909297943115234,2.881174325942993,750.0,43.343570709228516,4.542237281799316,750.0,70.15970611572266,5.595634937286377,5800.0,24.79934310913086,4.592855453491211,5794.0,28.984224319458008,4.7408576011657715,5800.0,62.4554328918457,2.4363834857940674,5800.0,20.418291091918945,3.0407254695892334,5785.0,64.98772430419922,2.451493501663208,5800.0,73.05784606933594,5.147546768188477,1061.0,28.424903869628906,5.124463081359863,1059.0,32.8316650390625,5.188737392425537,1061.0,60.87772750854492,2.46044659614563,1061.0,22.542739868164062,3.5547397136688232,1059.0,64.41294860839844,2.587395429611206,1061.0
Ghana,GHA,288.0,Upper East,288007.0,2008.0,DHS,www.measuredhs.com,71.84966278076172,3.90093731880188,732.0,121.96964263916016,6.111388206481934,732.0,30.602636337280273,3.2647786140441895,597.0,43.52865982055664,3.436368703842163,598.0,96.7079086303711,1.3376283645629883,3898.0,9.511916160583496,3.199241876602173,3889.0,20.491640090942383,4.887761116027832,3897.0,71.82051849365234,2.364114761352539,3898.0,16.213558197021484,4.220669746398926,3892.0,72.64591217041016,2.303379774093628,3898.0,96.17552185058594,1.6758091449737549,822.0,11.171271324157715,3.704421043395996,820.0,23.42616081237793,5.174590587615967,821.0,67.71424102783203,2.0782055854797363,822.0,17.553813934326172,4.618144989013672,821.0,69.04464721679688,2.1400437355041504,822.0
Ghana,GHA,288.0,Upper West,288008.0,2008.0,DHS,www.measuredhs.com,64.90361785888672,5.862849712371826,830.0,107.89591979980469,10.282524108886719,830.0,26.499238967895508,3.03753399848938,702.0,45.18777847290039,4.898074626922607,702.0,96.05057525634766,1.8851335048675537,4516.0,34.87043380737305,4.4979634284973145,4512.0,28.278034210205078,5.050060272216797,4516.0,69.00216674804688,1.9607088565826416,4516.0,21.373594284057617,3.2158918380737305,4516.0,72.32832336425781,1.8555468320846558,4516.0,95.81269836425781,2.164820671081543,862.0,37.27780532836914,4.195948123931885,861.0,32.24958038330078,5.114233493804932,862.0,64.5600357055664,1.6691018342971802,862.0,22.312835693359375,2.998293161392212,862.0,68.1494140625,1.7495040893554688,862.0
Ghana,GHA,288.0,Volta,288009.0,2008.0,DHS,www.measuredhs.com,71.60123443603516,2.4002275466918945,658.0,120.6226577758789,4.017154693603516,659.0,40.0457649230957,3.367074728012085,609.0,62.35212707519531,4.705082893371582,609.0,68.43329620361328,6.743022441864014,4086.0,57.148963928222656,5.329198837280273,4086.0,47.5688362121582,5.812813758850098,4086.0,74.98464965820312,1.9373838901519775,4086.0,26.108699798583984,2.77766752243042,4086.0,77.79112243652344,1.9887875318527222,4086.0,70.23118591308594,6.021297931671143,1018.0,59.669090270996094,4.887635231018066,1018.0,50.37289810180664,5.281005382537842,1018.0,73.95561218261719,1.9102416038513184,1018.0,25.901721954345703,2.4772121906280518,1018.0,76.28475189208984,1.9627231359481812,1018.0
Ghana,GHA,288.0,Western,288010.0,2008.0,DHS,www.measuredhs.com,71.65596008300781,2.810626745223999,694.0,107.12039184570312,4.078514099121094,694.0,46.58933639526367,4.104833602905273,574.0,62.656124114990234,4.688605308532715,574.0,68.7085189819336,4.693660736083984,4032.0,64.63987731933594,4.840532302856445,4031.0,58.61609649658203,5.655221462249756,4032.0,78.31819152832031,2.5993127822875977,4032.0,42.957313537597656,4.102302551269531,4032.0,82.44744110107422,2.588550090789795,4032.0,70.2577133178711,4.3354082107543945,1124.0,64.94377899169922,4.350006580352783,1123.0,60.570960998535156,5.284811496734619,1124.0,75.72750091552734,2.1435909271240234,1124.0,41.4531364440918,3.789607048034668,1124.0,79.86257934570312,2.1977477073669434,1124.0
Guinea,GIN,324.0,Boke,324001.0,2005.0,DHS,www.measuredhs.com,39.40301513671875,3.186624765396118,1029.0,64.63323974609375,4.7366743087768555,1035.0,16.003116607666016,2.4125847816467285,741.0,22.469057083129883,3.296748399734497,744.0,24.10163116455078,3.7784764766693115,4853.0,20.878196716308594,4.342021465301514,4853.0,13.092679977416992,3.2306835651397705,4840.0,77.31198120117188,2.187312126159668,4864.0,8.577927589416504,2.3718008995056152,4853.0,77.50386810302734,2.175154447555542,4869.0,23.465391159057617,3.629683494567871,766.0,20.0333194732666,4.019043922424316,766.0,12.41952133178711,3.0888752937316895,762.0,74.294677734375,2.4238033294677734,767.0,7.033426284790039,2.2222461700439453,765.0,74.4400634765625,2.4169998168945312,768.0
Guinea,GIN,324.0,Conarky,324002.0,2005.0,DHS,www.measuredhs.com,77.7398681640625,1.697896122932434,786.0,121.5168685913086,3.671815872192383,790.0,35.982398986816406,2.489936590194702,839.0,62.68389892578125,4.075013160705566,844.0,95.10338592529297,1.8780741691589355,4528.0,74.49263763427734,2.457904815673828,4533.0,95.42823028564453,1.4156901836395264,4535.0,76.16081237792969,1.9568595886230469,4535.0,60.253013610839844,2.189053535461426,4524.0,83.58673095703125,1.7610968351364136,4535.0,94.72965240478516,1.9710484743118286,734.0,73.78679656982422,2.2786805629730225,734.0,94.50404357910156,1.5604974031448364,735.0,73.68732452392578,1.876982569694519,735.0,53.44500732421875,2.321359395980835,734.0,81.06723022460938,1.7633633613586426,735.0
Guinea,GIN,324.0,Faranah,324003.0,2005.0,DHS,www.measuredhs.com,38.319679260253906,3.7620174884796143,1012.0,68.59428405761719,6.314185619354248,1013.0,15.493102073669434,1.864993929862976,754.0,25.807493209838867,3.039463996887207,758.0,24.11669921875,2.830181360244751,4688.0,13.809087753295898,1.7958295345306396,4669.0,4.594944000244141,1.1536377668380737,4680.0,58.02883529663086,3.4773621559143066,4678.0,2.871680498123169,1.174094557762146,4688.0,57.90271759033203,3.4616143703460693,4692.0,22.64080238342285,2.5880589485168457,791.0,13.67067813873291,1.7883491516113281,790.0,4.20281457901001,0.9411346912384033,790.0,54.411739349365234,3.169008493423462,790.0,1.7015135288238525,0.40522247552871704,791.0,54.378639221191406,3.1691558361053467,792.0
Guinea,GIN,324.0,Kankan,324004.0,2005.0,DHS,www.measuredhs.com,29.27369499206543,2.0303447246551514,1123.0,46.064544677734375,3.287599802017212,1126.0,9.605531692504883,1.696382761001587,784.0,14.436665534973145,2.150296211242676,785.0,18.389667510986328,2.675834894180298,5162.0,21.88052749633789,3.9228222370147705,5138.0,4.923271179199219,1.1535141468048096,5146.0,77.50658416748047,2.740126609802246,5162.0,3.184670925140381,1.0114961862564087,5143.0,77.4690170288086,2.7381181716918945,5165.0,19.344253540039062,2.6425163745880127,792.0,20.089487075805664,3.550048828125,789.0,4.1671624183654785,0.7919396758079529,789.0,75.45892333984375,2.8659844398498535,792.0,2.681918144226074,0.8126965165138245,790.0,75.37805938720703,2.863588571548462,793.0
Guinea,GIN,324.0,Kindia,324005.0,2005.0,DHS,www.measuredhs.com,45.98412322998047,2.8267576694488525,1079.0,76.32686614990234,4.261233329772949,1079.0,10.896503448486328,1.6499143838882446,814.0,17.915830612182617,2.7433996200561523,814.0,24.43137550354004,3.969104051589966,4998.0,29.840242385864258,3.9914708137512207,4988.0,21.20254898071289,4.123809814453125,5008.0,72.47431945800781,2.560020923614502,4996.0,8.163884162902832,2.229362964630127,4988.0,72.97889709472656,2.689049243927002,5008.0,24.922100067138672,3.9515676498413086,811.0,27.923667907714844,3.8901402950286865,811.0,20.153228759765625,4.070642471313477,813.0,69.45897674560547,2.4263622760772705,811.0,7.803129196166992,2.4193100929260254,811.0,69.88890075683594,2.5427331924438477,813.0
Guinea,GIN,324.0,Labe,324006.0,2005.0,DHS,www.measuredhs.com,36.601654052734375,2.6057779788970947,953.0,55.92277145385742,3.4782891273498535,956.0,14.323062896728516,2.337934732437134,669.0,19.01742935180664,2.8832075595855713,676.0,13.014938354492188,1.6539700031280518,4068.0,14.83275318145752,1.8387705087661743,4065.0,6.795060634613037,1.47752845287323,4073.0,67.55174255371094,2.594994068145752,4066.0,3.918295383453369,0.744264543056488,4068.0,67.37794494628906,2.611809492111206,4077.0,12.377835273742676,1.7313783168792725,772.0,14.000158309936523,1.7977081537246704,773.0,6.297668933868408,1.3343909978866577,773.0,59.16846466064453,2.6884617805480957,772.0,3.269988775253296,0.7282619476318359,772.0,59.091644287109375,2.666522264480591,774.0
Guinea,GIN,324.0,Mamou,324007.0,2005.0,DHS,www.measuredhs.com,35.687862396240234,2.7756316661834717,805.0,65.7450942993164,5.203653812408447,809.0,10.965337753295898,2.3995461463928223,632.0,18.819974899291992,2.947500228881836,634.0,22.082191467285156,2.5638978481292725,3952.0,20.130708694458008,2.030749559402466,3960.0,8.677139282226562,1.7409508228302002,3966.0,66.42401123046875,2.6951940059661865,3966.0,3.8478944301605225,0.8150261044502258,3955.0,66.62623596191406,2.692516565322876,3970.0,21.791912078857422,2.535747766494751,801.0,18.26556396484375,1.88160240650177,801.0,6.907477378845215,1.0733742713928223,803.0,60.55234146118164,2.8962972164154053,803.0,2.9155564308166504,0.6917945742607117,802.0,60.60426330566406,2.905225992202759,804.0
Guinea,GIN,324.0,Nzerekore,324008.0,2005.0,DHS,www.measuredhs.com,44.481990814208984,3.985506534576416,1045.0,79.50618743896484,6.712455749511719,1045.0,14.23465347290039,2.2024359703063965,869.0,26.108917236328125,4.007229804992676,872.0,20.199825286865234,3.47168231010437,5273.0,22.60515022277832,3.0026519298553467,5273.0,2.1512789726257324,0.9173316955566406,5224.0,53.11052703857422,3.10073184967041,5238.0,4.319648265838623,2.0249788761138916,5253.0,52.74831771850586,3.140563726425171,5273.0,19.326356887817383,3.3032751083374023,800.0,21.233043670654297,2.815291404724121,800.0,1.8926124572753906,0.7762866616249084,792.0,49.36802673339844,2.9669814109802246,796.0,3.128587007522583,1.249009609222412,797.0,49.0779914855957,3.002018928527832,800.0
Kenya,KEN,404.0,Central,404001.0,2009.0,DHS,www.measuredhs.com,90.3256607055664,1.0416080951690674,827.0,118.17538452148438,2.3860292434692383,830.0,26.8640079498291,3.8076012134552,321.0,59.52442932128906,6.014986991882324,321.0,67.00773620605469,4.819098949432373,4052.0,56.33668899536133,3.1144566535949707,4052.0,20.83048439025879,4.138686180114746,4050.0,88.17620849609375,1.0911389589309692,4052.0,39.53062438964844,3.99654483795166,4042.0,90.20590209960938,1.0473105907440186,4052.0,69.08897399902344,4.5672454833984375,1134.0,57.023006439208984,2.974174976348877,1134.0,22.294340133666992,3.883104085922241,1133.0,86.16165924072266,1.0154368877410889,1134.0,37.26348876953125,3.7384822368621826,1131.0,87.54180145263672,1.013148307800293,1134.0
Kenya,KEN,404.0,Coast,404002.0,2009.0,DHS,www.measuredhs.com,71.51365661621094,3.4787869453430176,1126.0,102.8977279663086,4.416018962860107,1126.0,17.294002532958984,3.888798713684082,430.0,30.82953643798828,5.100158214569092,430.0,59.936798095703125,5.615795135498047,5001.0,51.526039123535156,4.820061683654785,5001.0,26.639751434326172,4.250576972961426,5001.0,63.071537017822266,2.885272741317749,5001.0,26.716753005981445,3.522730827331543,4992.0,64.93440246582031,2.9811229705810547,5001.0,65.16767120361328,4.706810474395752,1212.0,61.199676513671875,3.915971279144287,1212.0,32.39065933227539,4.29956579208374,1212.0,65.89803314208984,2.350097417831421,1212.0,30.094072341918945,3.042365074157715,1210.0,68.39871215820312,2.404143810272217,1212.0
Kenya,KEN,404.0,Eastern,404003.0,2009.0,DHS,www.measuredhs.com,82.42089080810547,1.1924219131469727,1322.0,117.03385162353516,1.8331118822097778,1323.0,17.280384063720703,2.2473349571228027,438.0,48.96888732910156,5.1249847412109375,440.0,50.01245880126953,4.5220046043396,5319.0,34.361976623535156,3.5773468017578125,5319.0,7.271704196929932,2.48667049407959,5316.0,72.89615631103516,2.000364065170288,5319.0,18.92093276977539,3.000786066055298,5304.0,74.47930145263672,2.1022698879241943,5319.0,51.40456008911133,4.107271194458008,1237.0,37.54010772705078,3.615215539932251,1237.0,9.1871337890625,2.6798744201660156,1236.0,70.90020751953125,2.010345220565796,1237.0,19.853988647460938,2.9002888202667236,1233.0,72.35856628417969,1.9813051223754883,1237.0
Kenya,KEN,404.0,Nairobi,404004.0,2009.0,DHS,www.measuredhs.com,90.80136108398438,1.6656906604766846,421.0,104.53472137451172,3.0428717136383057,423.0,52.84267044067383,6.1136794090271,144.0,90.37481689453125,12.067621231079102,144.0,98.50666046142578,0.5871965289115906,3191.0,94.31169891357422,1.8514758348464966,3191.0,88.94718170166016,3.0129432678222656,3191.0,89.03960418701172,1.6484744548797607,3191.0,80.10299682617188,3.7574100494384766,3191.0,93.59339141845703,1.543559193611145,3191.0,98.21797943115234,0.662697434425354,1105.0,93.61167907714844,2.1229069232940674,1105.0,88.6016616821289,2.9686713218688965,1105.0,88.32486724853516,1.7328696250915527,1105.0,74.3019790649414,4.2138285636901855,1105.0,92.47505950927734,1.7274338006973267,1105.0
Kenya,KEN,404.0,North-Eastern,404005.0,2009.0,DHS,www.measuredhs.com,53.129905700683594,3.7631099224090576,1019.0,78.23322296142578,4.467874050140381,1023.0,9.900769233703613,3.0063140392303467,322.0,20.597766876220703,4.692530155181885,322.0,69.24625396728516,6.818837642669678,3347.0,28.002155303955078,4.069173812866211,3347.0,9.482643127441406,2.8706564903259277,3347.0,31.784252166748047,3.8730318546295166,3347.0,6.220038890838623,2.0712039470672607,3340.0,32.43521499633789,4.069581508636475,3347.0,69.38299560546875,6.889720439910889,633.0,30.529525756835938,4.613706588745117,633.0,11.563844680786133,4.1137285232543945,633.0,32.277122497558594,3.775815725326538,633.0,7.410137176513672,2.996086359024048,632.0,33.10499954223633,4.136190891265869,633.0
Kenya,KEN,404.0,Nyanza,404006.0,2009.0,DHS,www.measuredhs.com,86.18338775634766,1.1044460535049438,1304.0,126.6389389038086,2.3673222064971924,1304.0,19.263025283813477,2.3240792751312256,588.0,44.6392936706543,4.1845927238464355,589.0,52.945648193359375,4.704546928405762,5883.0,32.39780807495117,3.4843719005584717,5883.0,11.826415061950684,3.5113019943237305,5876.0,78.31275177001953,1.7585945129394531,5883.0,22.211217880249023,3.6619632244110107,5880.0,78.97819519042969,1.856550931930542,5883.0,52.908302307128906,4.377420425415039,1313.0,31.949892044067383,3.4232044219970703,1313.0,13.464935302734375,3.9281845092773438,1312.0,74.2776107788086,1.8714346885681152,1313.0,20.583084106445312,3.532528877258301,1312.0,75.17137908935547,1.9944169521331787,1313.0
Kenya,KEN,404.0,Rift Valley,404007.0,2009.0,DHS,www.measuredhs.com,72.08655548095703,3.5255091190338135,1590.0,102.19038391113281,5.285487651824951,1596.0,14.47897720336914,3.3819658756256104,527.0,42.750789642333984,5.934342384338379,527.0,53.64208984375,5.7775115966796875,6174.0,39.724735260009766,5.646368980407715,6174.0,16.092464447021484,4.616568565368652,6174.0,71.47048950195312,3.0095088481903076,6174.0,22.6754150390625,3.4248111248016357,6174.0,72.21122741699219,2.9889204502105713,6174.0,57.64815902709961,6.558920860290527,1356.0,43.86731719970703,6.083405017852783,1356.0,20.951431274414062,6.490967750549316,1356.0,70.65966033935547,2.4787650108337402,1356.0,23.230064392089844,4.048060417175293,1356.0,71.59368133544922,2.450688362121582,1356.0
Kenya,KEN,404.0,Western,404008.0,2009.0,DHS,www.measuredhs.com,80.60962677001953,1.3768607378005981,1203.0,129.6408233642578,5.5907793045043945,1203.0,10.424663543701172,1.7956873178482056,454.0,34.04578399658203,3.241238594055176,455.0,74.50188446044922,5.248237609863281,4903.0,49.21931457519531,3.376106023788452,4895.0,4.582542419433594,1.4763906002044678,4902.0,74.9130859375,1.5272940397262573,4903.0,20.880577087402344,2.131439447402954,4903.0,76.07154083251953,1.627675175666809,4903.0,74.3124771118164,4.499358177185059,1060.0,49.3786506652832,3.449401378631592,1059.0,4.849085807800293,1.487511157989502,1059.0,72.09898376464844,1.57515549659729,1060.0,17.99237060546875,1.829052209854126,1060.0,73.19429779052734,1.6675981283187866,1060.0
Liberia,LBR,430.0,Bomi,430001.0,2007.0,DHS,www.measuredhs.com,21.67638397216797,2.3410940170288086,741.0,56.99074935913086,4.870425701141357,743.0,14.305085182189941,5.802988529205322,372.0,29.705339431762695,9.678791046142578,373.0,71.817626953125,7.729479789733887,3909.0,27.573516845703125,5.790749549865723,3909.0,0.08605442941188812,0.049227915704250336,3909.0,35.400978088378906,3.772273063659668,3900.0,0.25694435834884644,0.13902530074119568,3909.0,35.38010025024414,3.7708425521850586,3909.0,70.57927703857422,6.799854755401611,1072.0,28.254369735717773,6.3385009765625,1072.0,0.1274351328611374,0.07988980412483215,1072.0,31.845638275146484,2.9004013538360596,1071.0,0.24526122212409973,0.1343211531639099,1072.0,31.83746910095215,2.8999576568603516,1072.0
Liberia,LBR,430.0,Bong,430002.0,2007.0,DHS,www.measuredhs.com,22.49029541015625,2.696422576904297,1177.0,70.9246597290039,6.811473846435547,1258.0,5.401095867156982,1.238355040550232,783.0,24.141746520996094,2.731070041656494,793.0,60.72133255004883,5.090588569641113,6561.0,17.248743057250977,3.7119412422180176,6533.0,0.34992092847824097,0.16258910298347473,6561.0,44.478355407714844,2.891810655593872,6545.0,0.7426350712776184,0.3203171193599701,6561.0,44.406681060791016,2.9189016819000244,6568.0,61.65470886230469,5.163600444793701,1210.0,18.17397689819336,4.059519290924072,1205.0,0.398050993680954,0.17735616862773895,1210.0,41.42676544189453,2.7364389896392822,1208.0,0.6203318238258362,0.22669117152690887,1210.0,41.45222854614258,2.762802839279175,1211.0
Liberia,LBR,430.0,Gbapolu,430003.0,2007.0,DHS,www.measuredhs.com,21.67638397216797,2.3410940170288086,741.0,56.99074935913086,4.870425701141357,743.0,14.305085182189941,5.802988529205322,372.0,29.705339431762695,9.678791046142578,373.0,71.817626953125,7.729479789733887,3909.0,27.573516845703125,5.790749549865723,3909.0,0.08605442941188812,0.049227915704250336,3909.0,35.400978088378906,3.772273063659668,3900.0,0.25694435834884644,0.13902530074119568,3909.0,35.38010025024414,3.7708425521850586,3909.0,70.57927703857422,6.799854755401611,1072.0,28.254369735717773,6.3385009765625,1072.0,0.1274351328611374,0.07988980412483215,1072.0,31.845638275146484,2.9004013538360596,1071.0,0.24526122212409973,0.1343211531639099,1072.0,31.83746910095215,2.8999576568603516,1072.0
Liberia,LBR,430.0,Grand Bassa,430004.0,2007.0,DHS,www.measuredhs.com,40.861000061035156,1.9287358522415161,2281.0,94.4837417602539,3.545330047607422,2332.0,22.94467544555664,1.3998771905899048,1765.0,58.33472442626953,2.2821640968322754,1773.0,72.64302062988281,2.7891619205474854,12676.0,42.57814407348633,2.8662397861480713,12649.0,7.171243667602539,1.4050593376159668,12650.0,69.14535522460938,1.919021487236023,12677.0,17.56105613708496,1.6820733547210693,12680.0,70.09938049316406,1.9191594123840332,12680.0,69.83502197265625,3.027724027633667,2465.0,40.70410919189453,2.916201114654541,2460.0,6.556577205657959,1.2280712127685547,2461.0,66.9562759399414,1.946973443031311,2465.0,15.526288986206055,1.6543684005737305,2466.0,67.77396392822266,1.9300414323806763,2466.0
Liberia,LBR,430.0,Grand Cape Mount,430005.0,2007.0,DHS,www.measuredhs.com,21.67638397216797,2.3410940170288086,741.0,56.99074935913086,4.870425701141357,743.0,14.305085182189941,5.802988529205322,372.0,29.705339431762695,9.678791046142578,373.0,71.817626953125,7.729479789733887,3909.0,27.573516845703125,5.790749549865723,3909.0,0.08605442941188812,0.049227915704250336,3909.0,35.400978088378906,3.772273063659668,3900.0,0.25694435834884644,0.13902530074119568,3909.0,35.38010025024414,3.7708425521850586,3909.0,70.57927703857422,6.799854755401611,1072.0,28.254369735717773,6.3385009765625,1072.0,0.1274351328611374,0.07988980412483215,1072.0,31.845638275146484,2.9004013538360596,1071.0,0.24526122212409973,0.1343211531639099,1072.0,31.83746910095215,2.8999576568603516,1072.0
Liberia,LBR,430.0,Grand Gedeh,430006.0,2007.0,DHS,www.measuredhs.com,21.257587432861328,2.746081829071045,869.0,73.4150390625,8.230581283569336,870.0,6.0646467208862305,1.0003254413604736,503.0,28.103166580200195,3.279102087020874,503.0,58.442203521728516,6.7379231452941895,4833.0,11.501484870910645,1.6918901205062866,4835.0,0.4475635886192322,0.3828026354312897,4834.0,44.76990509033203,3.4433257579803467,4838.0,0.7113272547721863,0.30947694182395935,4832.0,44.76990509033203,3.4433257579803467,4838.0,57.12929916381836,7.090773105621338,946.0,11.278828620910645,1.6390964984893799,946.0,0.33679482340812683,0.26346662640571594,946.0,40.99456024169922,3.1495630741119385,947.0,0.5005978345870972,0.20801037549972534,946.0,40.99456024169922,3.1495630741119385,947.0
