,Date,Location,Country,Temperature,CO2 Emissions,Sea Level Rise,Precipitation,Humidity,Wind Speed
2830,2006-07-05 10:30:21.062106208,Elizabethton,Comoros,13.050448256933882,328.86099241942,0.2293130111847634,1.3499738285406293,45.18727776931071,14.1501890847411
2832,2006-07-07 02:49:47.578757856,East Audreyport,Rwanda,21.643711057561276,458.7307975870665,0.1272684401547264,27.128695691506422,3.453423338144457,44.77588290439931
2839,2006-07-12 23:57:50.387038688,Lake Johnbury,Malawi,32.40315929839372,352.800570201625,0.8365933989989992,90.01291835436477,37.16342804156606,40.449947360034976
2843,2006-07-16 08:36:43.420342016,Birdfurt,Chad,11.118561522617648,472.18410328567313,0.5330902843943361,47.72978715722797,74.54473910555848,17.42721799756806
2847,2006-07-19 17:15:36.453645344,Port Shawnchester,Somalia,13.445786245455892,389.121578485127,-1.4470539379405143,63.55266836535641,43.14857609057423,47.53427850621802
2855,2006-07-26 10:33:22.520252000,Port Joseph,Seychelles,13.507157032264256,514.4219195694214,1.1962558313390048,3.155594092008729,12.119145550128474,31.587741783820984
2858,2006-07-28 23:02:32.295229504,Kellerton,Mauritius,21.806399965432615,445.104322666155,-0.8191070784209858,14.497543553824489,54.37908152035521,1.25160194518108
2859,2006-07-29 19:12:15.553555328,Meaganhaven,Benin,10.182632872116269,363.1627341107885,0.2889751207154758,50.933240423891455,60.55067230181677,32.38552743875938
2863,2006-08-02 03:51:08.586858656,Hernandezberg,Nigeria,15.185511563106507,317.7327845195537,0.9145414520690124,95.78416791506795,58.838572500421385,19.00191716885908
2866,2006-08-04 16:20:18.361836160,West William,Sierra Leone,9.23879607792056,364.0574870587244,-0.4648114203315299,81.40114025329899,53.22045651937021,39.39498848716354
2871,2006-08-08 21:08:54.653465344,Lake David,Angola,11.021402625416831,415.9142260488529,0.3966800647005963,98.46473952262212,86.42157228491911,28.48094034167145
2873,2006-08-10 13:28:21.170116992,West Michael,Equatorial Guinea,13.60169133915794,376.1363489090295,0.1686261111958173,68.8221106188957,85.45172269903814,17.26920565633876
2881,2006-08-17 06:46:07.236723648,Galvanshire,Senegal,9.50892123309704,427.89545336781225,0.3612398101581716,96.88509527151494,44.31644049679534,42.9108973209817
2882,2006-08-18 02:55:50.495049504,Gonzalezland,Sudan,19.825562780750275,426.5390040539866,0.0635027028071027,73.83305301059467,11.875032191732892,41.531149909744194
2886,2006-08-21 11:34:43.528352832,West Daniel,Ethiopia,18.29768571292545,419.1698483195921,-0.8926617541975245,8.524154216936841,53.28951663627367,29.07268057972328
2903,2006-09-04 18:19:58.919891968,New Phillip,Djibouti,13.193311589353105,381.31562997778593,-0.2017205852939783,76.66121053860229,25.593664170402832,33.20633674425208
2920,2006-09-19 01:05:14.311431136,East Leefurt,Ethiopia,18.253375289142856,498.0148762256408,-0.4511353167064053,54.51785080734231,55.71052536890756,32.00377309900204
2924,2006-09-22 09:44:07.344734464,North Andreamouth,Tanzania,5.06121952847605,317.8899297208569,0.002010151266834,68.21652135584573,47.232971262572455,39.83800947216949
2932,2006-09-29 03:01:53.411341120,West Cherylmouth,Cote d'Ivoire,14.951455149334016,342.2608983696576,0.2683099334186254,71.01703446484615,15.696369249476827,48.30953259818613
2942,2006-10-07 12:39:05.994599456,New Catherinefurt,Guinea-Bissau,14.767103491862416,383.3446886733535,-0.0009324920852207,50.90315001770589,57.295499482001865,19.78912919748738
2946,2006-10-10 21:17:59.027902784,North Matthewchester,Morocco,12.6713314382934,291.3883687454234,1.2501920495147365,4.299496328417629,29.146805594492815,25.23593076170106
2951,2006-10-15 02:06:35.319531936,New Daniel,Uganda,22.17103879041749,410.2820099872789,-0.6783042755956092,25.44306733066868,39.55786950097673,15.39300623391468
2954,2006-10-17 14:35:45.094509440,East Timothyside,Mauritius,20.456189841559063,361.63971156105066,-1.2686566282715763,27.50663875014357,37.85083950929919,35.51730997414555
2958,2006-10-20 23:14:38.127812768,Harrisonview,Mali,24.392571511035385,438.03800556957447,0.8076011939319214,70.84500906708028,45.88842548238454,12.628745826465863
2981,2006-11-09 06:58:13.069306912,Youngland,Lesotho,12.698858398788836,367.4749010842488,0.8897090061898756,46.4136116954084,14.550342807564787,26.13829676220084
2985,2006-11-12 15:37:06.102610240,Mayton,Angola,11.162861568994272,285.4052356969716,0.1410557096574837,90.53313114410506,11.816432262902222,37.78528842347175
2990,2006-11-16 20:25:42.394239424,Hermanbury,Niger,16.83409398473921,368.7049337309524,2.256343944314228,5.601640175669875,93.28309539291016,31.796859462642143
2992,2006-11-18 12:45:08.910891072,South Tammyfurt,Central African Republic,14.721551225810463,330.2452088701434,-0.2855853553881571,67.41651536618043,56.87005979399336,27.918849073245617
2998,2006-11-23 13:43:28.460846080,East Benjaminstad,Togo,18.185711270558,408.5513508621868,-0.916755943525374,9.919761480852408,82.86023987193991,5.019652531818353
3001,2006-11-26 02:12:38.235823552,New George,Tanzania,23.26439605225733,437.7686385686839,0.3172401272058127,63.212845096373584,80.36503295813422,4.110446676836499
3003,2006-11-27 18:32:04.752475232,Danielsborough,Gabon,14.413236480999144,449.4896107286494,-0.5861277510039414,82.79695500876983,73.97591687102066,49.74895901344494
3005,2006-11-29 10:51:31.269126912,Ellischester,Djibouti,22.434038284686693,369.487758414082,-0.3589845470786166,47.13352895074554,90.13685502712406,33.955628927490764
3006,2006-11-30 07:01:14.527452736,New Rickyhaven,Ghana,7.622593863798652,436.7718227216465,1.022890113646996,70.6182705402906,79.39619428596689,40.73913951131991
3008,2006-12-01 23:20:41.044104384,Danielburgh,Sierra Leone,17.95040192690665,399.0767261017338,0.4801596062605048,77.79300002977226,86.78805386265842,20.0788364391832
3017,2006-12-09 12:48:10.369036896,Port Christianview,Lesotho,8.241852606280204,438.9290963465363,0.2983579870294081,69.0603899867507,26.52192299170721,48.11834410489417
3021,2006-12-12 21:27:03.402340224,Brianberg,Angola,18.47967032136927,488.92731181213946,1.0112936875803566,7.789925260099972,73.40138543708954,16.273418379658665
3024,2006-12-15 09:56:13.177317728,North Richardton,Sao Tome and Principe,15.142657745999994,412.6711029093147,0.9803908615607384,15.701283892117257,21.68409786605505,6.429096990609468
3039,2006-12-28 00:22:02.052205216,Andersonton,Central African Republic,19.989158312568023,396.5714168857549,0.4226769659912677,14.02912188081773,10.187854339180848,17.638581469759213
3040,2006-12-28 20:31:45.310531040,Lake Nicholastown,Togo,13.30735359252492,422.4766942031934,-0.9755461969429448,32.96241370250564,91.42201650858058,34.12811756706009
3047,2007-01-03 17:39:48.118811872,North Caitlinbury,Somalia,30.44068425103284,390.71780268829184,-0.8276281801956179,73.39784205642829,5.125632963465076,12.443671012401964
3053,2007-01-08 18:38:07.668766848,North Dennisfurt,Gabon,8.100022523162608,378.7403299876142,-1.223313026696108,56.82825230991325,28.2393728016354,43.0448354594722
3056,2007-01-11 07:07:17.443744352,Newtonshire,Tanzania,19.73643748901973,289.09359299816634,-0.1771031282360288,84.63118990804989,68.79768389977016,12.775759620000809
3060,2007-01-14 15:46:10.477047680,North Dorothy,Lesotho,13.54892888206404,307.2043922180647,1.438313611225713,65.55440158582364,17.936104785940564,20.25083186943524
3061,2007-01-15 11:55:53.735373536,North Julia,Madagascar,22.29371884967224,337.8349919056091,0.9410704075092506,11.701083676024515,35.6149645663518,35.6586063287281
3069,2007-01-22 05:13:39.801980192,Leahmouth,Uganda,10.592300312532586,430.8710069449176,-0.6207481892221067,32.744189020679,40.00777071708048,10.39763449794694
3073,2007-01-25 13:52:32.835283520,Martinezborough,Zambia,15.053042293368025,352.0677677104351,-1.2400945513396164,2.2591734687624987,69.91120470115148,12.984581791700116
3079,2007-01-30 14:50:52.385238496,Keithchester,Mauritania,13.775893365259805,419.5866298246965,-1.0490268654717705,6.570157398360365,91.88058114322637,11.24602803448131
3094,2007-02-12 05:16:41.260125984,Port Taylor,Angola,11.9877779176445,465.6917554007136,0.0407097053797867,83.22533733442734,63.0714487800722,5.651901121657116
3104,2007-02-20 14:53:53.843384320,Jonesland,Cote d'Ivoire,16.74219500236774,254.81924849815587,-1.4018027825621853,45.913705718729005,54.13417624032502,0.1706380860642453
3110,2007-02-25 15:52:13.393339328,Jenniferfort,Sudan,8.027488596131763,385.60747919894885,0.8952536811515773,81.55896066352177,7.688666602678373,24.54031383573429
3114,2007-03-01 00:31:06.426642656,North Wesleytown,Mozambique,12.080645311396111,426.13120898108536,-1.158027660130032,24.126671865880223,55.86436356179698,11.64019801907838
3117,2007-03-03 13:00:16.201620160,West Kimberly,Sao Tome and Principe,12.0571170972786,292.24970735303833,-0.6971799194835065,87.49100893373203,73.83269997850314,43.28308664326608
3129,2007-03-13 14:56:55.301530144,Alexport,Sao Tome and Principe,16.6317805170031,470.8782139917556,-0.3286776755724229,30.685194210426147,26.529999027923317,9.433753079581765
3130,2007-03-14 11:06:38.559855968,Millermouth,Botswana,20.77277053960611,430.06768353861264,-1.0313644356747598,59.49667532888135,1.9664201480013577,36.69988146085772
3131,2007-03-15 07:16:21.818181792,Port Sandra,Central African Republic,19.190694932621607,390.94468990035017,0.0225057467972706,43.93755183574696,26.60077453280105,0.0254638100490811
3132,2007-03-16 03:26:05.076507648,Savagefort,Mauritius,13.97986835169584,427.7106388373904,0.9514400476706724,49.85374705458696,80.10239692830983,29.735118012266412
3135,2007-03-18 15:55:14.851485120,Karlfurt,Cameroon,15.287673318765622,338.0985951758121,1.7096580743480396,45.58554100434281,12.428865578567905,24.44798751485939
3144,2007-03-26 05:22:44.176417632,Troymouth,Burkina Faso,14.9993541528413,312.5923563749485,-0.092809300201178,63.855001317138274,37.70397763018343,4.081959521594802
3151,2007-04-01 02:30:46.984698464,Rhodesmouth,Ethiopia,6.008925212023634,371.1270150158271,-0.0927005291906535,87.48948551967453,40.64652265021375,24.6631981623744
3154,2007-04-03 14:59:56.759675936,Michaelfurt,Algeria,5.783653291407317,452.70457340387577,0.6452051797963722,74.63868718283214,69.52086296546462,25.478603991293824
3155,2007-04-04 11:09:40.018001792,Mcphersonview,Chad,13.80496670816951,409.44060539701513,-1.3352041346854555,1.4732750261926997,92.83550597346355,25.279392751649475
3158,2007-04-06 23:38:49.792979296,West Kristinemouth,Niger,26.4900599252694,385.0775032185715,-0.6809194354817562,57.12302086169176,57.19240951409728,40.35993795112454
3159,2007-04-07 19:48:33.051305120,Sabrinamouth,Comoros,10.972137597651628,406.91124228296974,-0.2955663063771225,91.91639317527722,15.910185059073578,3.690198165422709
3164,2007-04-12 00:37:09.342934272,Farmershire,Liberia,4.873488563359601,424.890770697465,-0.6880123580851966,13.340483075319852,64.00205696387196,19.996922961272077
3167,2007-04-14 13:06:19.117911776,Teresamouth,Somalia,4.374898820379567,389.13672657482863,-1.2892916759658035,89.21101374566096,95.07717418639956,8.697583030499755
3169,2007-04-16 05:25:45.634563456,South Andrew,Tunisia,13.563914591030157,363.8172107914632,0.0911371450129436,4.881068247553221,10.987813243752145,42.089391864650175
3170,2007-04-17 01:35:28.892889280,Johnsonview,Equatorial Guinea,21.607329656115457,459.0733361494968,0.9111042354728816,45.77053631262061,88.69109043852305,27.728511169579622
3172,2007-04-18 17:54:55.409540928,Ginafurt,Madagascar,16.08673588264753,334.96200570636927,-1.722820760333815,65.39117806470325,2.256270215359346,29.884431726950837
3177,2007-04-22 22:43:31.701170112,Port Garyburgh,Cameroon,21.19640104693152,324.1111618694697,-0.3951929029527149,28.7278403025612,23.12193576376437,7.163107072634251
3178,2007-04-23 18:53:14.959495936,Chapmanmouth,Kenya,18.248720531331,507.2337605165482,0.4488627224677549,36.90680483767904,78.85701917049663,6.249256906059541
3179,2007-04-24 15:02:58.217821760,Wandashire,Ghana,10.238932804792425,349.73905499219416,0.3480185409956453,97.8554756911904,32.11876321408913,40.53883220098489
3189,2007-05-03 00:40:10.801080096,Vasquezhaven,Namibia,19.375457516220127,471.0346296242319,-1.0291406423489278,51.81007265859573,41.40364175482052,7.525902574805432
3197,2007-05-09 17:57:56.867686752,Alexanderfurt,South Africa,5.769822411839984,477.8891182932397,0.6738298920002829,31.290201382728288,33.08808718657278,0.51965749125088
3198,2007-05-10 14:07:40.126012576,South Michael,Namibia,19.99961914017173,372.5605110277639,0.7968583157149635,67.09843182257102,77.1969402710042,9.163234988097653
3207,2007-05-18 03:35:09.450945088,Estesville,Sudan,14.440447608882826,502.405462292621,0.2636103028385217,14.172569635681953,9.944792890917242,38.31952927080367
3210,2007-05-20 16:04:19.225922560,Allenborough,Comoros,12.20084516876193,452.47323262354513,-0.0517583850062613,17.44234731324328,45.9628854662424,18.01943617298964
3213,2007-05-23 04:33:29.000900064,New Melissa,Morocco,18.81770452850288,300.26967470131024,1.989316811569377,50.79473607369517,72.46809876190896,41.25100317392724
3221,2007-05-29 21:51:15.067506720,South Glen,Niger,16.850620191230064,433.3430651122755,0.1077977429912198,18.74543597749543,33.55495386365326,2.713225474495867
3225,2007-06-02 06:30:08.100810080,Fosterberg,Chad,27.19399883608014,412.69711304877353,-0.6078222340917533,16.793534713812942,98.70960314865329,8.728386913206448
3233,2007-06-08 23:47:54.167416736,Gibsonberg,Mali,4.274990184309095,440.05622776848463,0.9903520450309302,8.630081979567395,69.24085820994776,5.3863753182121386
3234,2007-06-09 19:57:37.425742560,Port Malloryside,Kenya,16.637458305010288,438.4148038422668,-1.2288299652279135,35.1887185266906,14.38094876706344,8.345783134888146
3240,2007-06-14 20:55:56.975697568,North Ashley,Cameroon,24.4431717082076,290.3040506465044,-1.2600028282724178,9.532977179712088,99.1807121007772,27.914109676081523
3241,2007-06-15 17:05:40.234023392,East Kristen,Seychelles,14.95945778794364,376.5715692977282,-0.2312970124468741,14.205937675923664,21.28190053936938,22.72138017769293
3260,2007-07-01 16:10:22.142214208,Pattonshire,Burundi,17.056711589703777,354.16285440350254,-0.8088157605874615,70.54639621334722,54.31240564580072,38.87079680293443
3264,2007-07-05 00:49:15.175517536,Butlerport,Rwanda,16.629255744875046,422.3649459416569,-0.4111742652391786,48.68396599301765,64.17645178909676,49.589009778227705
3265,2007-07-05 20:58:58.433843360,Lake David,Cameroon,5.24657069594034,509.99983462583697,0.5481019164100536,93.69442041861078,18.772634608653934,0.4376922739755873
3273,2007-07-12 14:16:44.500450016,Ambermouth,Somalia,15.339309332743229,458.5113869268176,0.6444260626344814,67.93911577848924,44.34361303807475,45.36602330847681
3276,2007-07-15 02:45:54.275427520,East Joseph,Nigeria,17.7492499681119,377.7345520338069,1.6957606839035293,12.819061451772084,36.745689231896186,20.96826171041692
3280,2007-07-18 11:24:47.308730848,East April,Cote d'Ivoire,19.78536190993036,485.4190521614523,-0.7308867141158474,37.3716312018604,96.4331901982604,23.448516753391825
3291,2007-07-27 17:11:43.150315008,East Andrew,Kenya,17.38583420155875,372.6625565557697,-0.0348934606071794,93.55942466050922,37.71612099290466,41.78435111905551
3303,2007-08-06 19:08:22.250224992,Stanleymouth,Ghana,14.935833613788708,429.064688943224,-0.1265502867984197,6.313259836004215,56.330082745417975,17.617282384052498
3305,2007-08-08 11:27:48.766876672,Annborough,Zimbabwe,17.41692159570251,461.3097629548505,1.3727753106414091,22.34176630928329,89.92925932689437,37.39110609219304
3308,2007-08-10 23:56:58.541854176,Stephaniemouth,Guinea,13.643688369286185,387.576833637721,0.1170742168396119,60.337520993418806,83.99279365941176,35.63261889472818
3323,2007-08-23 14:22:47.416741664,Port Scott,Lesotho,11.830854251820444,452.9554275559513,-2.9405230722043494,42.15432708701417,5.068151481454208,14.01966732320339
3324,2007-08-24 10:32:30.675067488,Brianport,Ghana,15.292631540852014,371.7797211344081,0.2395311887163083,44.19253784632669,96.31829071939764,42.43926273742619
3341,2007-09-07 17:17:46.066606656,Port Michele,Senegal,27.0202771317533,377.02104579144464,-0.9040338158202984,68.4800688073518,0.536141827508263,13.280498511554656
3344,2007-09-10 05:46:55.841584128,South Alexa,Gabon,20.83822480705101,451.096412020747,-0.7593630912460166,89.78248033765186,4.814652791288221,8.877458401772225
3351,2007-09-16 02:54:58.649864960,Nelsonberg,Tanzania,14.362812685506226,446.81553828459727,0.8953590754144267,10.718453019068876,84.81842049690704,32.44844779500083
3356,2007-09-20 07:43:34.941494144,Edwardchester,Cameroon,18.39450025750284,326.6685222167705,0.7057872396947485,68.98682447862831,91.0137134049095,38.53328892650602
3359,2007-09-22 20:12:44.716471616,Lake Kyle,Namibia,25.35812998747036,355.52409169551606,-0.4123066928405534,31.975376927031085,53.940412308864246,28.159607500043705
3369,2007-10-01 05:49:57.299729952,Lake Phyllisfort,South Africa,16.527549966365907,389.2491298460319,-1.042507220265232,33.876320405533264,66.26958835776134,6.210160073189725
3371,2007-10-02 22:09:23.816381632,Kennethtown,Zimbabwe,14.51835893857713,453.0517270888444,0.0079719120069506,99.91044278716956,61.14983896302255,14.976774596577355
3373,2007-10-04 14:28:50.333033280,Veronicaton,Lesotho,14.392558676240082,444.45734562627456,0.2585832821373952,29.4007704076627,27.163017974008085,43.85576223952328
3377,2007-10-07 23:07:43.366336608,Caldwellburgh,Guinea,9.916281426479816,392.8577227520973,-1.0590215243336076,55.48467319144103,8.012525365826184,4.356078252799467
3378,2007-10-08 19:17:26.624662464,Deckerville,Mali,28.10426867945091,399.0251451794995,1.2236000655127348,56.540142446961184,23.394924815393196,46.150989047229935
3382,2007-10-12 03:56:19.657965792,North Robert,Rwanda,14.324893405222308,354.5783048697307,-0.5692686479625402,67.77254502243349,68.47280646136265,46.71267869484885
3383,2007-10-13 00:06:02.916291616,Colefort,Ghana,16.277033725040535,388.2901976841449,0.2415447819335577,47.15245848672093,97.65381606206957,3.202019818826962
3389,2007-10-18 01:04:22.466246592,Smithhaven,Comoros,17.42531559362204,405.2219629880096,0.7799714857635562,49.30829413916641,70.08449420125264,7.214776506840975
3391,2007-10-19 17:23:48.982898272,Cordovafort,Kenya,7.631051096221068,336.76040784330405,-1.32285682781834,47.046227793386855,5.155820372265918,25.17996480694047
3396,2007-10-23 22:12:25.274527424,East Dominichaven,Kenya,17.997379541236654,403.0839241351731,0.1968771827713248,94.25172055629108,48.44600114893834,1.9193099086209973
3402,2007-10-28 23:10:44.824482432,Mercadofort,Djibouti,13.97518680017648,412.2208673218048,0.5476730854521972,61.443255059802624,22.456819105135416,10.254132135207596
3412,2007-11-06 08:47:57.407740768,Pooleton,Guinea,25.41603636531577,376.17767745764456,-0.529270682737731,95.3671945968205,56.07351242979109,14.339752740489724
3413,2007-11-07 04:57:40.666066592,West Jean,Mali,19.57035322761396,436.22800987210434,0.1912958105415597,67.99324850899285,17.89471455425311,25.902784851627075
3423,2007-11-15 14:34:53.249324928,Reynoldsfurt,Benin,16.86185460116072,445.7564406198367,-0.6089342450389462,90.96112466470728,22.468355289340515,42.16562409471658
3426,2007-11-18 03:04:03.024302400,Hannahburgh,Mozambique,18.231491163541765,411.1133189281921,-0.2432607981333152,25.24924022601012,80.08313289687126,19.507729663365108
3428,2007-11-19 19:23:29.540954080,Myersstad,Somalia,10.439656214078411,360.6895320081746,0.1472291539146514,27.602632207071075,82.46508907177765,12.984271221061338
3429,2007-11-20 15:33:12.799279904,Williamsberg,Angola,20.40276234437012,316.5746480590226,0.7830275442682704,32.85968138997448,54.143269138297455,14.130941405680808
3432,2007-11-23 04:02:22.574257408,Lake Cherylview,Cote d'Ivoire,17.255658933956553,421.6605251055844,-0.6452419219917268,66.67633750949804,89.10052864517975,1.6884090563758505
3460,2007-12-16 16:34:33.807380736,New Eric,Chad,13.946762636476036,453.3065985444803,1.3178775200338595,7.093927351588103,59.92483720553248,14.02309053168354
3461,2007-12-17 12:44:17.065706560,West Jameston,Zimbabwe,13.67313430523134,379.1651018043062,-0.3007696673259984,25.23296457483695,44.7230933945626,35.74588160270067
3468,2007-12-23 09:52:19.873987392,West Theresastad,Angola,21.33794023664774,452.3118038254592,1.4090022390336927,54.40576748188069,78.66214027356138,45.35755667909492
3473,2007-12-27 14:40:56.165616544,West Russell,Senegal,19.33963000960341,436.93255537179766,0.8377124543409687,41.68191414699969,71.32666863421905,44.10045316188664
3482,2008-01-04 04:08:25.490549024,Hicksport,Somalia,20.355992392010226,344.9941701971284,-1.0458569482825189,88.27791574071288,7.423362594740778,1.3131133702774744
3488,2008-01-09 05:06:45.040504032,Port Cynthiahaven,Namibia,12.539250848686237,481.33132874515,0.1961245123334101,92.31590437985982,40.85477217985751,36.36172345429192
3496,2008-01-15 22:24:31.107110688,Gonzalezfurt,Malawi,21.874587844286214,456.1296650427231,-0.4760507969416997,4.847956698932165,61.1345232666234,2.2910498979544114
3504,2008-01-22 15:42:17.173717344,East Tina,Tanzania,14.586413790813454,454.9365665634407,-0.170116388325021,8.41386641443841,16.265237862732985,3.241433312553271
3509,2008-01-26 20:30:53.465346528,West Michellefurt,Ghana,12.892817709538908,360.7516131081426,0.5435928519963523,4.341344009331638,63.711929117272845,5.074072457878998
3511,2008-01-28 12:50:19.981998176,Victorstad,Ethiopia,8.117261738909693,421.8253157733844,-1.1634115039279729,41.18598029200894,90.27295328506383,23.632347947746684
3516,2008-02-01 17:38:56.273627360,Anthonyton,Eritrea,23.171131488557407,385.9479909885876,-0.8952996681089412,72.32259103782206,54.8157983048114,32.95500828835387
3518,2008-02-03 09:58:22.790279008,Mooneyport,Togo,18.882597157170466,368.2233079967792,-2.440729559446958,78.06338107685069,7.640953869694456,4.812737762225727
3521,2008-02-05 22:27:32.565256512,East Stevenview,Mozambique,19.5806687673354,391.5102245203341,-2.45872612155312,24.41437711148733,78.69340544774636,23.1416807245295
3522,2008-02-06 18:37:15.823582336,Port Tonyatown,Ethiopia,24.893003402749237,279.56670555353344,-0.4954111268280561,75.79846159033245,38.61846175639707,6.619301016676133
3524,2008-02-08 10:56:42.340234016,Jennifershire,Kenya,7.126515675821715,339.6076350884836,-1.3766037125063135,98.39587667632028,87.9579589404915,32.59336283254895
3528,2008-02-11 19:35:35.373537344,West Robert,Lesotho,12.363263261715383,400.8957448964159,-0.3358377424148763,78.41021703570252,10.442941089554935,30.84671871639177
3535,2008-02-17 16:43:38.181818176,New Pennyburgh,Sudan,15.524455533145698,333.68991383047364,-0.7080478400652924,66.57319503369817,0.5978790269122958,37.75367928076444
3537,2008-02-19 09:03:04.698469824,Ballshire,Tanzania,11.000360068295842,339.40891001740005,-0.6246080932823405,31.64678678639613,92.98011796243158,46.225768805045504
3538,2008-02-20 05:12:47.956795648,Singhhaven,Cote d'Ivoire,11.129853665630224,430.162179415103,0.566119688384546,9.969920241730255,65.74123715799358,36.68264101194802
3545,2008-02-26 02:20:50.765076480,Mcconnellfurt,Cote d'Ivoire,21.5577897673714,370.91518743488655,1.0142140062250773,44.27151338468096,61.80019653393224,7.530866495155081
3547,2008-02-27 18:40:17.281728160,South Saraton,Namibia,19.72400162267288,349.48394590127583,0.2354161356311369,51.06740141810271,38.58616374754064,48.04075133308229
3562,2008-03-11 09:06:06.156615648,Cristianshire,Uganda,14.544542284474607,369.5632202603001,0.9943023708380406,92.56409142042764,24.04655987144337,10.234325574250583
3569,2008-03-17 06:14:08.964896480,Kristinmouth,Central African Republic,14.86667875843684,409.8786252141893,-0.5788178355306552,50.19992292913783,71.59423121575075,32.70434816393988
3570,2008-03-18 02:23:52.223222304,Leechester,Mozambique,9.562831523833662,384.1399481886082,-1.8982938315875209,17.42055095539178,3.845122075408358,46.77174424084799
3578,2008-03-24 19:41:38.289828960,East Ryanland,Mauritius,12.718564262718685,392.46149005250777,-1.5101948670723,19.909106161589985,36.12313155761792,44.89173775084303
3579,2008-03-25 15:51:21.548154784,Cherylmouth,Burundi,0.3936171195138414,484.2936831271082,-0.0305118909322582,73.18547108668612,67.10964110067374,19.89252337055586
3582,2008-03-28 04:20:31.323132288,Rosefurt,Tanzania,9.858692595472268,371.0746445159516,0.0393298994910735,44.35949424172612,0.6481230653844872,28.6825600383304
3587,2008-04-01 09:09:07.614761472,Donnaburgh,Mozambique,7.015112171414961,368.8707617818458,-1.2851967703158955,85.95072768607622,45.360238049695866,49.72484546913735
3591,2008-04-04 17:48:00.648064800,North Kimberly,Mauritius,2.832739251908301,361.5033261948277,-0.1064355412999777,18.15815180341285,8.760777559232125,3.1657055518616084
3595,2008-04-08 02:26:53.681368128,Hubbardchester,Sierra Leone,18.16372774803512,396.1902152567531,-0.9399160631558868,59.45121474703578,53.424042089003024,35.19673292731996
3602,2008-04-13 23:34:56.489648960,Smithton,Morocco,14.728991535101216,270.9021953628689,-0.3489015726532695,79.85490107964878,90.97585181049443,38.00834860804874
3605,2008-04-16 12:04:06.264626432,Wardside,Guinea,8.213826405408657,394.1549124098856,0.8103110944113864,22.60236124526862,99.83422848462229,46.15584895291009
3607,2008-04-18 04:23:32.781278112,Braunshire,Nigeria,6.130072916872596,403.5446758521903,-0.4831479475777957,5.216197426437629,89.02467807220071,44.05891414364443
3611,2008-04-21 13:02:25.814581440,West Ashley,Comoros,21.4134698967087,415.8241910529544,1.3909883492769504,71.2479116403385,80.85481715036576,37.6274032918976
3613,2008-04-23 05:21:52.331233120,Port Jessicaview,Rwanda,8.45689835411398,320.897837400854,-0.2127324188213064,53.27763877876964,47.47283969773872,25.506865704524056
3623,2008-05-01 14:59:04.914491424,East Danielleton,Sao Tome and Principe,22.580932049252333,420.14929334646575,-0.1266108605259401,80.7706682208299,35.49087027479189,39.84068491650899
3630,2008-05-07 12:07:07.722772256,South Michelle,Somalia,19.618285499551533,336.24107819256585,-1.129525268510114,84.69139545567319,49.17285302773221,21.500936389493752
3632,2008-05-09 04:26:34.239423936,West Catherine,Sao Tome and Principe,14.6620576684954,346.2120204476876,0.1548178529567556,53.00291708601868,30.73073416549768,7.991958129796012
3635,2008-05-11 16:55:44.014401408,New Justinview,Togo,18.647038377807352,430.9429253621991,-0.3436058079733063,30.147352235177983,58.67791987766997,13.436507231873843
3636,2008-05-12 13:05:27.272727264,New Kevinville,Uganda,19.011363771982595,403.7357590860752,-1.4787535784308476,11.339713038669174,98.55732141824588,40.66513603414995
3641,2008-05-16 17:54:03.564356416,North William,Tunisia,12.788285662425965,501.0666286433301,0.1512340531957275,57.43458923936954,64.32536293321758,28.681329582880792
3643,2008-05-18 10:13:30.081008096,Walkerland,Mozambique,15.410381662047802,359.3441256442535,0.2617277138184198,76.04169791706563,39.43267346898153,48.2350646188814
3645,2008-05-20 02:32:56.597659744,Lake Coryfort,Uganda,15.666279516554347,435.4315949834268,-0.1603096968374955,9.051555665954702,56.37316367618155,10.04505089306202
3650,2008-05-24 07:21:32.889288896,New Denisestad,Burundi,9.61111616143592,420.16727030593705,0.049741765602035,79.0969045156255,35.37971378683847,21.604363105707108
3653,2008-05-26 19:50:42.664266400,North Daniel,Namibia,23.04317871891341,414.73880541242096,1.1534625904720643,41.332260578890825,71.40547462375937,11.81844321777244
3654,2008-05-27 16:00:25.922592256,North Jeffreyview,Sudan,17.605307054503854,458.094565013694,-0.6241207673797192,3.615722228842744,74.88718519175222,4.482048999175442
3655,2008-05-28 12:10:09.180918080,West Robertchester,Tanzania,16.223537030130572,489.0697076246068,-0.8560107284257505,73.80684995559088,81.48482518894889,9.924357730157713
3663,2008-06-04 05:27:55.247524736,South David,Guinea,16.12961183365169,360.0663070296222,0.7362064419341071,72.41215259798228,7.4661530739213,43.47391209393454
3664,2008-06-05 01:37:38.505850560,Lake Michael,Somalia,26.799484913760608,452.9697255342196,0.693657723810886,90.36677176227296,89.73981748782043,45.429374334356574
3674,2008-06-13 11:14:51.089108896,Johnnyland,Equatorial Guinea,14.60319202703324,380.1298633741329,0.9337217828764922,19.324132897507752,57.38893329179777,3.1200405269873555
3676,2008-06-15 03:34:17.605760544,Jessicahaven,Burkina Faso,20.166341646559605,311.1192810726948,1.5794246470595703,39.963450014220335,65.80485425588427,27.185415809541357
